# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       4.302380141565e+12       5.858102391691e-23       1.545504346723e-07       2.783805708481e+19       1.425610462587e+04       3.313539054380e-09       6.133518143843e+16       8.922965874137e-08       4.580752286926e+38       1.952265402971e+29       1.066692579928e+30       3.454741400534e-08       3.168821923028e+38       7.749574222573e+38       7.749574222573e+38       2.583191403318e+38      -6.685697440057e+45       1.746093970074e-05       3.178637740342e-01 
       4.272472831743e+12       5.940402872169e-23       1.556327333674e-07       2.745237861777e+19       1.425610462587e+04       3.336733827761e-09       6.090881970052e+16       8.985426635226e-08       4.454704748228e+38       1.911835168895e+29       1.044602022656e+30       3.454741400534e-08       3.081626157147e+38       7.536330917733e+38       7.536330917733e+38       2.512110301792e+38      -6.456532865182e+45       1.749965575344e-05       3.171605356088e-01 
       4.242773417818e+12       6.023859592098e-23       1.567223080201e-07       2.707204347909e+19       1.425610462587e+04       3.360090964555e-09       6.048542174828e+16       9.048324621641e-08       4.332125631532e+38       1.872242220479e+29       1.022968947446e+30       3.454741400534e-08       2.996829737702e+38       7.328955381336e+38       7.328955381336e+38       2.442985123078e+38      -6.235223327549e+45       1.753837180614e-05       3.164604019888e-01 
       4.213280454636e+12       6.108488795484e-23       1.578191586304e-07       2.669697764037e+19       1.425610462587e+04       3.383611601306e-09       6.006496697942e+16       9.111662893962e-08       4.212919497041e+38       1.833469218045e+29       1.001783880121e+30       3.454741400534e-08       2.914366642413e+38       7.127286151306e+38       7.127286151306e+38       2.375762046485e+38      -6.021499581311e+45       1.757708785884e-05       3.157633526581e-01 
       4.183992507086e+12       6.194306954548e-23       1.589232851984e-07       2.632710809885e+19       1.425610462586e+04       3.407296882515e-09       5.964743493487e+16       9.175444534188e-08       4.096993531158e+38       1.795499181008e+29       9.810375427095e+29       3.454741400534e-08       2.834172665719e+38       6.931166208484e+38       6.931166208484e+38       2.310388732293e+38      -5.815101609517e+45       1.761580391154e-05       3.150693672805e-01 
       4.154908150036e+12       6.281330772928e-23       1.600365067134e-07       2.596236286314e+19       1.425610462586e+04       3.431147960693e-09       5.923280529778e+16       9.239672645895e-08       3.984257474215e+38       1.758315480441e+29       9.607208493804e+29       3.454741400534e-08       2.756185368791e+38       6.740442854371e+38       6.740442854371e+38       2.246814281002e+38      -5.615778307777e+45       1.765451996424e-05       3.143784256986e-01 
       4.126025968258e+12       6.369577188932e-23       1.611551851965e-07       2.560267093926e+19       1.425610462586e+04       3.455165996417e-09       5.882105789252e+16       9.304350354383e-08       3.874623550199e+38       1.721901831792e+29       9.408249024649e+29       3.454741400534e-08       2.680344030912e+38       6.554967592241e+38       6.554967592241e+38       2.184989193704e+38      -5.423287178762e+45       1.769323601695e-05       3.136905079312e-01 
       4.097344556363e+12       6.459063378834e-23       1.622847776162e-07       2.524796231682e+19       1.425610462586e+04       3.479352158392e-09       5.841217268373e+16       9.369480806831e-08       3.768006398410e+38       1.686242287751e+29       9.213409885598e+29       3.454741400534e-08       2.606589602208e+38       6.374596011518e+38       6.374596011518e+38       2.124865333539e+38      -5.237394037189e+45       1.773195206966e-05       3.130055941717e-01 
       4.068862518732e+12       6.549806760217e-23       1.634198270040e-07       2.489816795537e+19       1.425610462586e+04       3.503707623501e-09       5.800612977530e+16       9.435067172445e-08       3.664323007001e+38       1.651321231270e+29       9.022605747110e+29       3.454741400534e-08       2.534864657663e+38       6.199187675338e+38       6.199187675338e+38       2.066395888221e+38      -5.057872724905e+45       1.777066812237e-05       3.123236647859e-01 
       4.040578469446e+12       6.641824995365e-23       1.645639713388e-07       2.455321977096e+19       1.425610462586e+04       3.528233576865e-09       5.760290940943e+16       9.501112642618e-08       3.563492648340e+38       1.617123368719e+29       8.835753046766e+29       3.454741400534e-08       2.465113352416e+38       6.028606011209e+38       6.028606011209e+38       2.009535333585e+38      -4.884504835742e+45       1.780938417508e-05       3.116447003107e-01 
       4.012491032220e+12       6.735135994698e-23       1.657153916312e-07       2.421305062290e+19       1.425610462586e+04       3.552931211903e-09       5.720249196566e+16       9.567620431082e-08       3.465436816164e+38       1.583633723188e+29       8.652769952676e+29       3.454741400534e-08       2.397281378273e+38       5.862718204673e+38       5.862718204673e+38       1.954239398145e+38      -4.717079449808e+45       1.784810022779e-05       3.109686814515e-01 
       3.984598840338e+12       6.829757920260e-23       1.668759068707e-07       2.387759430072e+19       1.425610462586e+04       3.577801730386e-09       5.680485795994e+16       9.634593774065e-08       3.370079164444e+38       1.550837627933e+29       8.473576327638e+29       3.454741400534e-08       2.331315921429e+38       5.701395095897e+38       5.701395095897e+38       1.900465028624e+38      -4.555392876874e+45       1.788681628051e-05       3.102955890811e-01 
       3.956900536581e+12       6.925709189254e-23       1.680436980678e-07       2.354678551122e+19       1.425610462586e+04       3.602846342498e-09       5.640998804362e+16       9.702035930448e-08       3.277345447953e+38       1.518720719947e+29       8.298093694044e+29       3.454741400534e-08       2.267165621343e+38       5.544511079113e+38       5.544511079113e+38       1.848170356432e+38      -4.399248408572e+45       1.792553233323e-05       3.096254042371e-01 
       3.929394773169e+12       7.023008477625e-23       1.692205842119e-07       2.322055986581e+19       1.425610462585e+04       3.628066266896e-09       5.601786300260e+16       9.769950181925e-08       3.187163464449e+38       1.487268933673e+29       8.126245199507e+29       3.454741400534e-08       2.204780530753e+38       5.391944004816e+38       5.391944004816e+38       1.797314665067e+38      -4.248456079074e+45       1.796424838595e-05       3.089581081212e-01 
       3.902080211687e+12       7.121674723698e-23       1.704047463136e-07       2.289885386796e+19       1.425610462585e+04       3.653462730764e-09       5.562846375630e+16       9.838339833162e-08       3.099462998465e+38       1.456468494844e+29       7.957955583210e+29       3.454741400534e-08       2.144112076783e+38       5.243575084662e+38       5.243575084662e+38       1.747858358416e+38      -4.102832433980e+45       1.800296443867e-05       3.082936820961e-01 
       3.874955523026e+12       7.221727131861e-23       1.715980033623e-07       2.258160490085e+19       1.425610462585e+04       3.679036969879e-09       5.524177135680e+16       9.907208211957e-08       3.014175766637e+38       1.426305914448e+29       7.793151142939e+29       3.454741400534e-08       2.085113023125e+38       5.099288798982e+38       5.099288798982e+38       1.699762929921e+38      -3.962200307125e+45       1.804168049139e-05       3.076321076850e-01 
       3.848019387315e+12       7.323185176306e-23       1.727985363686e-07       2.226875121517e+19       1.425610462585e+04       3.704790228668e-09       5.485776698788e+16       9.976558669403e-08       2.931235364540e+38       1.396767982824e+29       7.631759702809e+29       3.454741400534e-08       2.027737433264e+38       4.958972806832e+38       4.958972806832e+38       1.652990932601e+38      -3.826388605044e+45       1.808039654412e-05       3.069733665692e-01 
       3.821270493858e+12       7.426068604817e-23       1.740081643220e-07       2.196023191711e+19       1.425610462585e+04       3.730723760268e-09       5.447643196412e+16       1.004639458005e-07       2.850577214983e+38       1.367841763873e+29       7.473710581656e+29       3.454741400534e-08       1.971940634708e+38       4.822517858532e+38       4.822517858532e+38       1.607505949897e+38      -3.695232098812e+45       1.811911259685e-05       3.063174405865e-01 
       3.794707541070e+12       7.530397442614e-23       1.752268872224e-07       2.165598695650e+19       1.425610462585e+04       3.756838826590e-09       5.409774773000e+16       1.011671934207e-07       2.772138517732e+38       1.339514589397e+29       7.318934562076e+29       3.454741400534e-08       1.917679184210e+38       4.689817710600e+38       4.689817710600e+38       1.563272567314e+38      -3.568571223030e+45       1.815782864958e-05       3.056643117297e-01 
       3.768329236415e+12       7.636191996252e-23       1.764528860804e-07       2.135595711513e+19       1.425610462585e+04       3.783136698376e-09       5.372169585899e+16       1.018753637743e-07       2.695858200613e+38       1.311774053549e+29       7.167363860120e+29       3.454741400534e-08       1.864910833939e+38       4.560769043031e+38       4.560769043031e+38       1.520256344851e+38      -3.446251881697e+45       1.819654470231e-05       3.050139621447e-01 
       3.742134296341e+12       7.743472857575e-23       1.776879798854e-07       2.106008399522e+19       1.425610462585e+04       3.809618655264e-09       5.334825805261e+16       1.025884913203e-07       2.621676871962e+38       1.284608007395e+29       7.018932095600e+29       3.454741400534e-08       1.813594498589e+38       4.435271378855e+38       4.435271378855e+38       1.478423790184e+38      -3.328125260735e+45       1.823526075505e-05       3.043663741293e-01 
       3.716121446217e+12       7.852260907717e-23       1.789321686374e-07       2.076831000805e+19       1.425610462584e+04       3.836285985851e-09       5.297741613963e+16       1.033066107591e-07       2.549536774382e+38       1.258004553605e+29       6.873574263024e+29       3.454741400534e-08       1.763690223391e+38       4.313227005904e+38       4.313227005904e+38       1.437742332591e+38      -3.214047646945e+45       1.827397680779e-05       3.037215301309e-01 
       3.690289420275e+12       7.962577321175e-23       1.801854523364e-07       2.048057836277e+19       1.425610462584e+04       3.863139987751e-09       5.260915207510e+16       1.040297570341e-07       2.479381739772e+38       1.231952041229e+29       6.731226703122e+29       3.454741400534e-08       1.715159152999e+38       4.194540900734e+38       4.194540900734e+38       1.398180297590e+38      -3.103880253158e+45       1.831269286052e-05       3.030794127459e-01 
       3.664636961544e+12       8.074443569924e-23       1.814460119931e-07       2.019683305531e+19       1.425610462584e+04       3.890181967665e-09       5.224344793951e+16       1.047579653329e-07       2.411157145597e+38       1.206439060606e+29       6.591827074970e+29       3.454741400534e-08       1.667963501244e+38       4.079120654640e+38       4.079120654640e+38       1.359706882281e+38      -2.997489049392e+45       1.835140891327e-05       3.024400047170e-01 
